孙子传,曹尧德,http://dushu.qq.com/intro.html?bid=31879,连载中,330000,军事人物,442557,442557,4265
人民的名义（影视原著）,周梅森,http://dushu.qq.com/intro.html?bid=854575,连载中,260000,官场,443725,443725,26946
心理学与口才技巧,朱红玉,http://dushu.qq.com/intro.html?bid=629479,连载中,200000,入门,444732,444732,3037
李易峰自传随笔集：1987了,李易峰著 韩寒监制,http://dushu.qq.com/intro.html?bid=860714,连载中,50000,影视明星,446717,446717,43754
心理罪（全集）,雷米,http://dushu.qq.com/intro.html?bid=847050,连载中,1100000,悬疑,450451,450451,37274
孤芳不自赏（钟汉良、Angelababy主演）,风弄,http://dushu.qq.com/intro.html?bid=184496,连载中,470000,情感,450061,450061,23996
妾本惊华,西子情,http://dushu.qq.com/intro.html?bid=537297,连载中,1140000,情感,453667,453667,18154
追风筝的人,(美)卡勒德·胡赛尼,http://dushu.qq.com/intro.html831,7176288,962
猪仙,君子如莲,http://book.zongheng.com/book/73265.html,连载中,2823314,仙侠,15175,2823314,210
重生之商界大亨,方片2,http://book.zongheng.com/book/378522.html,连载中,2860350,重生,14644,2860350,4464
昆仑道经,魔威小王爷,http://book.zongheng.com/book/607041.html,连载中,2938176,修真,8681,2938176,106
无尽破碎,隐仙者,http://book.zongheng.com/book/274639.html,连载中,2951344,穿梭,16930,2951344,2246
末世求生录,不冷的天堂,http://book.zongheng.com/book/111285.html,已完结,2997571,末世,19984,2997571,5618
武傲天下,8难,http://book.zongheng.com/book/88782.html,已完结,3005417,异世,16797,3005417,149
帝国的黎明,鼓元吉,http://book.zongheng.com/book/72877.html,连载中,3011219,历史,17984,3011219,643
