userName,roomName,category,fans,roomUrl
音乐本来就是用来玩的,【周二音玩游戏乱炖锅】成为神奇宝贝大师,主机游戏,1904,http://www.douyu.com/2112054
琼斯小卫,老卫~史上画质最逼真的游戏,主机游戏,349903,http://www.douyu.com/230680
主播杨树,杨树-是谁看扁了我没有观众 我自己第一个,主机游戏,54492,http://www.douyu.com/703747
静静的娜茄子,恶灵附身2刀通梦魇难度挑战,主机游戏,48014,http://www.douyu.com/xiaoyue
HitmanCodename47,(47)中土世界!传奇竞技场！,主机游戏,4394,http://www.douyu.com/lapi/member/pmt/webJumpFromList?info=e536Pb388DT4asIMEGl6mbYas6/L39rZ8OB8FE6SlBLEj1CPFInu7Ck
僵尸妹妹,经典恐怖❤零,主机游戏,31049,http://www.douyu.com/sweety
西瓜熙,【西瓜】勇者斗恶龙 创造大师,主机游戏,32475,http://www.douyu.com/298960
六爷直播,求生之路2~16个萝莉大战僵尸~,主机游戏,70603,http://www.douyu.com/m6sama
陡壁饥荒,【陡壁】突突突！半条命主角戈登！,主机游戏,141412,http://www.douyu.com/213116
希斯莱杰,【117】玻利维亚缉毒小队,主机游戏,6687,http://www.douyu.com/see117
莎拉酱丶,❤莎莎酱❤喂，这里是拆迁大队吗,主机游戏,29960,http://www.douyu.com/472562
日常悠哉大王希澈碳,希澈：三色绘恋 用画笔描绘那美丽的爱情,主机游戏,29,http://www.douyu.com/xiche666
奎爷1号,中土大战~打造兽人军团,主机游戏,6012,http://www.douyu.com/534153
喝不完的可乐,小乐：NBA2K18从60到99之路,主机游戏,11380,http://www.douyu.com/416500
sonic1216,索老师：你肺不肺玩~？,主机游戏,8809,http://www.douyu.com/sonic1216
素泡面,【素泡面】我就是腿脚不利索 跪不下去,主机游戏,66549,http://www.douyu.com/564687
囧司徒123123,【司徒】早上好各位老铁,主机游戏,26971,http://www.douyu.com/435649
成熟稳重的老师,二癫子：游戏玩的是耐心,主机游戏,1242,http://www.douyu.com/matureman
阿沫熙霖,阿沫的中土世界2现场！,主机游戏,4394,http://www.douyu.com/2309003
精神恍惚Evian,"我只想说一句 ,光荣 xxx",主机游戏,670,http://www.douyu.com/2158051
oοゞ青,青菜：欧陆风云4，罗马正统在巴黎,主机游戏,5271,http://www.douyu.com/qingshuang
林之双木,1米83扣篮王成长记,主机游戏,4575,http://www.douyu.com/2332433
迪迪直播台,迪迪TV游戏台,主机游戏,8142,http://www.douyu.com/36214
主播阿超,阿超：腐烂国度 一个全是僵尸的世界,主机游戏,14311,http://www.douyu.com/97099
有情饮乃饱,【奶饱】绿毛小将冲击金球奖,主机游戏,23928,http://www.douyu.com/490715
冷灬阳,血色衣冠--魏国,主机游戏,30821,http://www.douyu.com/31678
游戏机实用技术,挖矿小能手《蒸汽世界 开采2》,主机游戏,228162,http://www.douyu.com/ucgucg
EnnioGao,寂静岭归乡--ALEX重拾记忆,主机游戏,11267,http://www.douyu.com/471402
方块ADoom,鸟人：中华小当家驰名商标！,主机游戏,1946,http://www.douyu.com/2013326
DNF豆姐,隔壁豆姐：最纯洁的直播间,DNF,119495,http://www.douyu.com/216769
天天好运o,全职业格蓝迪，这集你肯定没看,DNF,240,http://www.douyu.com/3449998
来自跨6的大枪,老爷爷你快开门啊,DNF,538,http://www.douyu.com/2873593
小蛟,使不得啊!光卢克卡!使不得啊!,DNF,102696,http://www.douyu.com/ouzhoujiao
斗魚丶神秘,神秘：男女格斗上分,DNF,122014,http://www.douyu.com/shenmi8023
新疆戈宝,天空毕业399套，欧皇附体,DNF,8151,http://www.douyu.com/1991821
斗魚丶小可,小可:合天空强化深渊专业解毒30年,DNF,141023,http://www.douyu.com/145201
LeslieCheung宋子杰,阿杰:日常卢克团.深渊.看号.合天空咯,DNF,45455,http://www.douyu.com/237472
轮回不过弹指间,深渊打团卢克天空,DNF,19305,http://www.douyu.com/1926565
主播轩辕,轩辕：卢克了卢克了,DNF,155976,http://www.douyu.com/320567
不休之王,白染维多： 卢克啦 卢克啦,DNF,840,http://www.douyu.com/823793
china波哥,一代砖神   波哥归来,DNF,7957,http://www.douyu.com/2801332
安逸的宇cc,"宇cc:深渊光头双倍赔,怼天空",DNF,938,http://www.douyu.com/99957
东门哥哥真帅,东门：白图卢克,DNF,14543,http://www.douyu.com/306236
DNF丶温柔,斗鱼第一欧皇卢天空深渊卢克日常毕业,DNF,420,http://www.douyu.com/3240488
北乔丶乔帮主,乔：19套恍惚 跨四卢克帮打,DNF,6281,http://www.douyu.com/beiqiao
地狱叔,游戏月赚1万全捐？？？,DNF,125310,http://www.douyu.com/289320
